Year,ID,Entry, Total , earmarked , other , non-EU , EU-28 , BE , BG , CZ , DK , DE , EE , IE , EL , ES , FR , HR , IT , CY , LV , LT , LU , HU , MT , NL , AT , PL , PT , RO , SI , SK , FI , SE , UK 
2017,1.1.32,Euratom Research and Training Programme,371.2,26.9,74.3,0.9,269.2,24.7,0.2,2.6,0.1,96.6,0.1,0.0,0.4,5.4,30.6,0.0,15.8,0.0,0.1,0.5,2.2,0.7,0.0,6.9,5.4,0.7,0.1,0.1,0.2,0.5,5.1,4.5,65.6
2017,1.1.4,Programme for the Competitiveness of Enterprises and small and medium-sized enterprises (COSME),268.4,18.1,102.1,9.8,138.4,25.0,1.6,1.9,1.5,18.6,0.5,0.8,2.8,14.3,11.5,1.0,14.5,0.4,0.6,1.0,1.2,2.0,0.5,4.9,2.8,5.5,2.1,3.0,1.1,0.5,2.1,2.0,14.5
2017,1.1.5,"The Union Programme for Education, Training and Sport (Erasmus+)","2,152.7",226.4,0.1,111.6,"1,814.6",113.1,38.7,46.9,21.9,214.1,9.8,23.3,45.9,174.6,189.3,19.9,203.5,7.8,4.9,24.5,12.3,45.5,5.8,57.1,30.1,119.7,62.9,68.6,22.0,28.7,34.6,38.5,150.5
2017,1.1.6,European Union Programme for Employment and Social Innovation (EaSI),91.7,3.4,23.5,1.5,63.3,20.2,0.3,0.1,0.7,3.9,0.3,0.1,0.3,3.6,3.9,0.1,4.0,0.2,0.4,0.3,7.9,0.8,0.3,1.3,0.4,0.4,0.3,0.1,0.4,0.2,0.2,0.3,12.3
2017,1.1.7,"Action Programmes for customs, for taxation and for anti-fraud in the European Union (Customs 2020, Fiscalis 2020 and Anti-Fraud)",119.3,1.1,1.4,0.9,116.0,63.8,0.6,0.5,0.4,1.5,0.4,1.0,1.3,2.2,1.1,0.9,1.4,0.3,1.1,2.4,23.7,1.0,0.6,2.1,1.1,1.1,1.3,2.4,0.5,0.5,1.4,0.6,0.8
2017,1.1.8,Connecting Europe Facility (CEF),"1,459.8",65.2,24.3,36.5,"1,333.8",181.8,2.1,3.6,25.9,405.7,22.4,9.2,12.9,43.3,256.1,9.3,97.3,7.2,4.6,2.5,36.8,3.9,0.9,42.9,39.3,4.8,4.7,1.4,7.7,3.4,17.3,18.5,68.6
2017,1.1.81,Energy,82.6,0.2,0.0,10.9,71.6,5.3,0.5,2.4,0.2,16.2,0.0,2.9,0.2,2.5,7.0,6.0,0.1,5.8,2.8,0.0,0.3,0.4,0.1,0.0,0.6,1.2,0.0,0.0,0.2,2.7,0.0,0.0,14.0
2017,1.1.82,Transport,"1,311.0",61.9,24.1,24.6,"1,200.4",160.5,0.9,0.4,24.8,386.3,22.0,4.5,11.7,36.3,247.6,2.0,95.3,0.7,0.8,1.3,33.0,2.8,0.1,32.7,37.0,2.2,3.7,0.0,6.7,0.4,15.9,18.2,52.3
2017,1.1.83,Informations and Communications Technology (ICT),66.3,3.1,0.2,1.1,61.9,16.0,0.6,0.7,0.9,3.2,0.4,1.8,1.0,4.6,1.5,1.3,1.9,0.7,1.1,1.2,3.4,0.8,0.6,10.2,1.7,1.3,1.0,1.4,0.8,0.3,1.4,0.2,2.2
2017,1.1.9,Energy projects to aid economic recovery (EERP),148.7,7.0,0.0,0.0,141.7,0.0,2.4,0.0,9.2,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,0.0,0.0,0.0,2.3,0.0,0.0,0.0,17.7,26.6
2017,1.1.DAG,Decentralised agencies,332.6,13.3,0.0,0.3,319.1,13.6,0.1,18.6,0.0,42.0,0.2,18.5,27.3,14.8,40.4,0.1,1.1,0.6,2.9,0.0,1.0,0.2,0.0,2.5,0.1,0.1,50.8,0.4,10.1,0.1,58.2,0.3,15.0
2017,1.1.OTH,Other actions and programmes,284.5,87.1,3.0,1.7,192.7,42.1,0.5,0.7,1.2,15.1,0.5,0.4,1.4,3.2,15.7,0.2,15.4,0.2,0.5,0.4,72.1,0.5,0.1,8.2,1.4,0.8,1.6,0.5,0.8,0.4,1.3,0.6,6.5
2017,1.1.PPA,Pilot projects and preparatory actions,29.4,0.3,10.3,0.0,18.7,6.0,0.2,0.0,0.1,0.8,0.1,0.4,0.3,0.8,2.9,0.1,2.4,0.0,0.0,0.0,0.0,0.1,0.0,1.1,0.2,0.5,0.2,0.3,0.0,0.1,0.8,0.4,0.9
2017,1.1.SPEC,Actions financed under the prerogatives of the Commission and specific competences conferred to the Commission,119.8,2.9,3.6,2.8,110.5,48.1,0.4,0.2,1.2,10.7,0.2,0.4,0.6,0.7,8.8,0.3,8.7,0.1,0.1,0.8,12.6,0.3,0.1,3.2,1.9,0.8,0.2,0.3,0.3,0.6,0.4,0.3,8.1
2017,1.2,"Economic, social and territorial cohesion","35,654.2","5,890.0",97.5,6.4,"29,660.3",306.6,627.4,"2,582.7",77.6,"2,061.4",282.3,50.9,"1,555.0","2,194.0","1,227.4",272.4,"1,631.6",63.7,292.3,685.4,47.5,"2,140.5",102.7,191.9,85.0,"7,514.4","2,346.5","1,256.3",128.0,814.9,257.6,215.0,649.4
2017,1.2.1,Investment for growth and jobs,"33,756.6","5,360.7",0.0,0.0,"28,395.9",177.5,581.4,"2,535.0",68.9,"1,950.1",277.7,48.6,"1,438.5","2,104.2","1,160.6",265.3,"1,553.3",62.7,285.7,656.8,8.0,"2,126.4",98.1,182.6,52.1,"7,374.8","2,318.5","1,185.6",111.4,759.1,231.7,177.6,603.6
2017,  1.2.11,Less developed regions (Regional convergence),"17,324.5","2,622.1",0.0,0.0,"14,702.4",0.0,440.2,"1,333.7",0.0,174.8,178.9,0.0,625.3,"1,215.8",258.3,202.1,963.1,0.0,208.4,367.4,0.0,"1,307.6",43.6,0.0,0.0,"4,173.8","1,965.3",581.3,38.2,417.9,0.0,0.0,206.7
2017,  1.2.12,Transition regions,"2,520.1",453.4,0.0,0.0,"2,066.7",71.7,0.0,0.0,9.0,815.2,0.0,0.0,232.5,362.5,328.7,0.0,62.8,0.0,0.0,0.0,0.0,0.0,29.3,0.0,3.6,0.0,18.7,0.0,0.0,0.0,0.0,0.0,132.6
2017,  1.2.13,More developed regions (Competitiveness),"5,403.5",990.7,0.0,0.0,"4,412.8",105.7,0.0,24.3,59.9,960.2,0.0,48.6,196.8,505.5,549.6,0.0,527.4,28.9,0.0,0.0,8.0,40.6,0.0,182.6,48.5,254.4,136.1,80.8,24.4,15.4,197.0,153.7,264.3
2017,  1.2.14,Outermost and sparsely populated regions,160.7,34.8,0.0,0.0,125.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,0.0,0.0,0.0,34.8,24.0,0.0
2017,  1.2.15,Cohesion fund (including contribution to the Connecting EuropeFfacility CEF),"8,347.8","1,259.6",0.0,0.0,"7,088.1",0.0,141.2,"1,177.0",0.0,0.0,98.8,0.0,383.8,0.0,0.0,63.2,0.0,33.8,77.2,289.5,0.0,778.2,25.2,0.0,0.0,"2,946.6",175.6,523.5,48.7,325.7,0.0,0.0,0.0
2017,1.2.2,European territorial cooperation,629.0,53.1,32.5,0.0,543.5,78.1,1.5,10.4,7.6,101.3,3.0,0.0,17.0,14.4,36.1,1.5,46.6,0.0,2.0,1.9,5.9,9.2,0.0,6.1,28.6,18.1,16.0,17.8,3.2,26.9,20.5,35.0,34.6
2017,1.2.3,Technical assistance and innovative actions,158.0,0.1,50.9,6.4,100.6,36.6,0.1,0.0,0.4,7.1,0.3,0.5,0.5,0.7,4.2,0.0,2.2,0.3,0.0,0.4,33.1,0.4,0.1,2.7,1.8,0.1,0.4,0.2,0.1,0.1,0.8,0.6,6.9
2017,1.2.31,Technical assistance,158.0,0.1,50.9,6.4,100.6,36.6,0.1,0.0,0.4,7.1,0.3,0.5,0.5,0.7,4.2,0.0,2.2,0.3,0.0,0.4,33.1,0.4,0.1,2.7,1.8,0.1,0.4,0.2,0.1,0.1,0.8,0.6,6.9
2017,1.2.32,Innovative actions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,1.2.4,Fund for European Aid to the Most Deprived,291.0,0.0,0.0,0.0,291.0,6.4,23.3,0.1,0.4,2.0,1.3,0.0,4.2,74.6,16.3,0.1,26.8,0.0,4.6,10.5,0.5,2.2,0.5,0.5,2.3,49.4,0.0,48.5,2.6,8.2,4.4,0.5,0.7
2017,1.2.5,Youth Employment Initiative (specific top-up allocation),523.6,474.6,0.0,0.0,49.0,1.1,0.0,1.0,0.0,0.0,0.0,1.8,5.2,0.0,9.7,1.7,2.5,0.5,0.0,0.4,0.0,1.3,0.0,0.0,0.0,3.0,11.3,2.8,-0.2,2.8,0.0,1.2,2.9
2017,1.2.6,Contribution to the Connecting Europe Facility (CEF),291.1,1.6,14.1,0.0,275.4,4.9,21.1,36.1,0.0,0.0,0.0,0.0,89.7,0.0,0.0,3.7,0.1,0.2,0.0,15.4,0.1,1.0,4.0,0.0,0.0,68.9,0.3,1.4,10.7,17.6,0.0,0.0,0.1
2017,1.2.DAG,Decentralised agencies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,1.2.OTH,Other actions and programmes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,1.2.PPA,Pilot projects and preparatory actions,4.8,0.0,0.0,0.0,4.8,1.9,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.1,0.1,0.2,0.0,0.6
2017,1.2.SPEC,Actions financed under the prerogatives of the Commission and specific competences conferred to the Commission,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,2,SUSTAINABLE GROWTH: NATURAL RESOURCES,"56,742.7","2,227.6",21.8,135.7,"54,357.6",527.5,"1,014.8","1,127.9","1,036.0","6,069.1",235.2,"1,508.3","2,849.9","5,893.9","9,151.3",313.1,"4,933.3",74.3,394.3,715.1,38.0,"1,516.9",13.8,901.6,"1,206.7","4,077.6","1,276.3","3,332.1",233.1,616.9,873.2,751.4,"3,675.9"
2017,2.0.1,European Agricultural Guarantee Fund (EAGF) - Market related expenditure and direct payments,"44,694.8","2,081.4",1.9,0.1,"42,611.3",421.5,812.2,865.2,863.9,"5,051.0",124.5,"1,229.9","2,111.4","5,086.3","7,337.7",155.6,"4,069.3",57.1,218.9,450.1,22.3,"1,312.9",5.8,818.1,722.1,"3,482.7",722.1,"1,829.1",144.7,444.1,537.2,632.7,"3,082.9"
2017,  2.0.10,European Agricultural Guarantee Fund (EAGF) - Market related expenditure and direct payments,"44,694.8","2,081.4",1.9,0.1,"42,611.3",421.5,812.2,865.2,863.9,"5,051.0",124.5,"1,229.9","2,111.4","5,086.3","7,337.7",155.6,"4,069.3",57.1,218.9,450.1,22.3,"1,312.9",5.8,818.1,722.1,"3,482.7",722.1,"1,829.1",144.7,444.1,537.2,632.7,"3,082.9"
2017,,   Direct Aid,"41,551.2","1,885.3",0.0,0.0,"39,665.9",353.7,774.1,837.6,844.1,"4,845.1",113.9,"1,205.6","2,020.5","4,604.3","6,709.3",145.0,"3,464.0",49.7,203.8,437.2,16.6,"1,257.6",5.0,732.7,692.5,"3,354.8",607.3,"1,690.7",135.8,432.1,523.3,611.7,"2,998.2"
2017,,   Other,"3,143.6",196.2,1.9,0.1,"2,945.4",67.8,38.1,27.7,19.8,205.9,10.6,24.3,90.9,482.0,628.4,10.6,605.4,7.4,15.1,13.0,5.7,55.4,0.8,85.4,29.6,127.9,114.8,138.4,8.9,12.1,13.9,20.9,84.7
2017,2.0.2,European Agricultural Fund for Rural Development (EAFRD),"11,113.4",122.4,1.6,0.0,"10,989.3",49.5,194.5,259.4,99.9,951.1,99.4,254.6,710.2,703.0,"1,753.7",150.2,790.5,14.6,162.5,254.7,10.3,196.6,2.2,57.8,480.0,573.6,524.2,"1,487.0",80.3,167.9,319.2,104.3,538.3
2017,2.0.3,"European Maritime and Fisheries Fund (EMFF), Regional Fisheries Management Organisations (RFMOs) and Sustainable Fisheries Agreements (SFAs)",526.2,6.5,2.8,133.2,383.7,16.3,2.8,0.8,34.1,29.7,9.3,21.4,18.6,46.8,40.4,6.5,27.6,1.2,10.7,6.0,2.2,1.0,2.5,6.3,0.8,13.1,25.7,14.5,1.1,0.4,8.8,5.7,29.5
2017,2.0.31,European Maritime and Fisheries Fund (EMFF),388.7,4.3,2.8,1.8,379.8,16.3,2.8,0.8,34.1,29.6,9.3,21.4,18.6,45.5,40.3,6.5,26.2,1.2,10.7,6.0,2.2,1.0,2.5,6.3,0.8,13.1,25.7,14.5,1.1,0.4,8.8,5.7,28.4
2017,2.0.32,Sustainable Fisheries Partnership Agreements (SFAs) and compulsory contributions to Regional Fisheries,137.5,2.3,0.0,131.3,3.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.4,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
2017,2.0.4,Programme for the Environment and Climate Action (Life),337.3,7.7,15.4,1.7,312.6,37.9,5.2,2.5,6.0,36.6,2.0,2.4,9.4,43.0,18.6,0.7,43.7,1.4,2.2,4.3,2.7,6.3,3.3,18.1,3.8,8.2,4.2,1.2,6.9,4.5,6.1,8.6,22.6
2017,2.0.DAG,Decentralised agencies,63.8,9.5,0.0,0.2,54.0,1.6,0.0,0.0,32.2,0.6,0.0,0.0,0.2,14.1,0.2,0.1,1.4,0.0,0.0,0.0,0.5,0.0,0.0,0.4,0.1,0.0,0.1,0.1,0.0,0.0,1.9,0.2,0.3
2017,2.0.OTH,Other actions and programme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,2.0.PPA,Pilot projects and preparatory actions,7.2,0.0,0.1,0.5,6.7,0.8,0.1,0.0,0.1,0.1,0.0,0.0,0.2,0.7,0.7,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,2.3
2017,2.0.SPEC,Actions financed under the prerogatives of the Commission and specific competences conferred to the Commission,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,3,SECURITY AND CITIZENSHIP,"2,866.9",90.3,32.2,48.4,"2,696.0",255.8,55.9,15.9,15.7,162.3,61.4,26.0,378.9,178.1,171.6,11.7,321.9,8.2,14.4,30.9,34.1,36.0,64.9,266.3,64.4,84.6,53.4,32.0,11.0,11.2,30.8,131.8,166.9
2017,3.0.1,"Asylum, Migration and Integration Fund",631.2,13.3,5.0,14.6,598.3,40.8,16.0,3.7,0.3,50.8,2.0,7.7,39.5,61.3,38.1,1.7,91.1,4.4,1.7,1.9,2.7,1.9,1.7,35.4,19.3,3.9,3.1,3.1,1.7,1.9,11.7,68.7,82.3
2017,3.0.2,Internal Security Fund,432.8,36.6,0.8,2.0,393.5,16.6,26.0,2.0,0.6,24.0,13.6,0.9,87.1,37.4,15.2,3.8,80.5,0.6,1.6,15.4,0.8,2.8,3.9,27.1,7.5,2.7,2.2,7.5,0.8,1.4,7.3,3.2,1.0
2017,3.0.3,IT Systems,28.8,0.5,0.0,0.0,28.3,20.8,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,3.0.4,Justice Programme,38.7,2.0,0.1,0.0,36.7,15.7,1.0,0.3,0.0,1.8,0.0,0.3,0.6,1.4,2.8,0.2,3.4,0.3,0.2,0.3,1.3,0.5,0.1,3.3,1.0,0.4,0.5,0.7,0.2,0.1,0.1,0.1,0.3
2017,3.0.5,"Rights, Equality and Citizenship programme",53.1,0.9,0.5,1.1,50.5,12.9,1.6,0.3,0.2,3.7,0.7,1.2,2.1,1.7,1.1,0.7,5.1,1.2,0.5,0.8,0.3,0.7,0.8,4.4,1.9,0.7,0.8,0.9,0.8,0.2,0.7,0.7,3.9
2017,3.0.6,Union Civil Protection Mechanism,23.7,1.1,0.0,0.4,22.2,2.5,0.1,0.0,0.0,2.9,0.0,0.0,0.7,1.4,0.6,0.1,6.5,0.5,0.0,0.1,0.4,0.0,0.0,1.5,0.1,0.0,0.0,1.8,1.1,0.0,0.3,0.9,0.4
2017,3.0.7,Europe for Citizens,26.6,0.4,0.0,0.6,25.6,5.2,0.3,0.6,0.1,2.3,0.0,0.2,0.7,1.1,3.0,0.5,2.0,0.1,0.3,0.4,0.2,2.0,0.3,0.7,0.4,0.9,0.3,0.6,0.5,1.6,0.1,0.2,0.8
2017,3.0.8,Food and feed,241.2,1.5,0.2,0.6,238.8,19.2,4.4,1.5,1.1,9.7,0.3,11.0,4.3,36.1,25.7,1.2,18.5,0.3,2.3,1.8,2.1,17.0,0.1,5.4,1.1,24.9,3.9,7.2,1.1,2.5,0.5,1.0,34.7
2017,3.0.9,Union action in the field of health (Health Programme),60.3,1.2,4.8,2.7,51.6,9.7,0.2,0.2,1.1,5.1,0.1,0.4,1.8,5.5,5.0,0.2,3.3,0.1,0.0,0.2,5.1,0.3,0.1,3.9,1.2,0.4,0.4,0.2,0.4,0.5,2.1,0.3,3.6
2017,3.0.10,Consumer Programme,20.7,0.5,0.1,0.3,19.8,9.0,0.1,0.0,0.1,1.2,0.1,0.2,0.0,0.4,0.7,0.0,0.3,0.0,0.1,0.2,2.8,0.0,0.1,2.3,0.1,0.2,0.1,0.0,0.0,0.1,0.1,0.0,1.3
2017,3.0.11,Creative Europe Programme,194.4,7.4,13.0,7.2,166.9,29.7,0.8,3.2,6.6,17.6,0.7,1.8,2.3,7.3,36.9,1.1,10.5,0.2,0.3,0.7,1.9,1.3,1.7,10.7,2.9,2.8,2.9,0.9,2.9,0.6,2.7,3.7,11.6
2017,3.0.12,Instrument for Emergency Support within the Union (IES),217.4,0.0,0.0,0.0,217.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2017,3.0.DAG,Decentralised agencies,788.5,24.6,0.0,18.8,745.2,37.1,4.4,3.4,4.8,29.3,43.2,1.5,21.3,20.8,17.0,1.3,94.3,0.1,6.7,8.6,15.0,8.1,55.8,169.9,28.2,45.9,38.2,7.7,0.9,1.4,4.5,52.0,23.9
2017,3.0.OTH,Other actions and programme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,3.0.PPA,Pilot projects and preparatory actions,13.6,0.0,0.0,0.0,13.6,1.7,0.0,0.0,0.3,1.9,0.0,0.1,0.2,1.1,2.9,0.1,3.0,0.1,0.0,0.0,0.3,0.3,0.0,0.4,0.1,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.8
2017,3.0.SPEC,Actions financed under the prerogatives of the Commission and specific competences conferred to the Commission,95.8,0.2,7.7,0.0,87.9,34.7,0.9,0.7,0.5,4.5,0.5,0.6,1.2,2.6,22.6,0.6,3.4,0.4,0.6,0.6,1.2,0.9,0.3,1.3,0.7,1.9,0.9,1.4,0.5,0.8,0.6,0.8,2.1
2017,4,GLOBAL EUROPE,"9,792.7","1,066.7","1,695.6","7,016.0",14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2017,4.0.1,Instrument for Pre-accession Assistance (IPA),"1,595.9",215.9,278.4,"1,087.2",14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2017,4.0.OTH,other,"8,196.8",850.8,"1,417.2","5,928.8",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,5,ADMINISTRATION,"9,656.2",450.6,742.8,490.8,"7,972.0","4,823.6",11.1,15.9,59.1,228.4,8.6,51.8,27.8,117.6,359.5,8.9,278.1,6.0,8.3,10.6,"1,477.8",16.0,6.7,115.9,25.2,29.1,38.1,20.0,10.7,11.3,35.6,38.6,131.7
2017,6,COMPENSATIONS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,8,NEGATIVE RESERVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9,SPECIAL INSTRUMENTS,"1,290.6",17.8,0.0,0.0,"1,272.8",0.2,0.0,0.0,0.0,31.5,0.0,0.0,0.1,0.0,2.4,0.0,"1,166.8",6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,60.3
2017,10,Total Expenditure,"137,379.1","11,073.4","6,119.3","8,582.1","111,604.3","7,357.9","1,895.7","3,894.7","1,458.8","10,926.9",647.8,"1,818.3","5,130.1","9,664.1","13,505.1",663.1,"9,795.3",206.7,736.7,"1,574.7","1,827.1","4,049.1",201.3,"2,417.2","1,742.9","11,921.3","3,976.1","4,741.6",475.8,"1,645.2","1,500.6","1,503.7","6,326.3"
2018,1,SMART AND INCLUSIVE GROWTH,"76,113.4","9,229.7","2,832.1","1,113.3","62,938.1","2,274.0","1,060.4","2,903.1",382.8,"5,356.8",446.6,416.2,"1,697.9","5,632.4","4,885.8",609.1,"4,822.1",163.9,713.0,"1,285.9",272.9,"4,533.5",84.7,"1,256.1",622.1,"11,745.7","3,545.2","1,795.3",645.1,"1,782.5",491.8,769.3,"2,744.1"
2018,1.1,Competitiveness for growth and jobs,"21,645.0","1,317.8","2,702.1","1,099.8","16,525.3","1,740.2",72.2,126.1,314.5,"2,552.1",71.4,212.3,268.6,"1,369.4","2,791.3",56.7,"1,603.2",74.0,62.3,98.0,208.4,98.1,17.3,"1,083.8",442.3,263.7,251.8,135.0,95.1,168.3,280.4,412.5,"1,656.3"
2018,1.1.1,Large infrastructure projects,"4,269.6",145.6,"1,973.1",62.4,"2,088.5",57.2,1.0,1.1,22.0,338.4,0.6,1.4,1.5,226.3,861.6,0.7,263.6,0.1,0.7,0.7,27.2,1.1,0.4,15.1,4.7,14.6,10.8,1.7,0.7,0.8,2.8,13.5,218.2
2018,1.1.10,European Fund for Strategic Investments (EFSI),"2,038.0",59.0,"1,954.9",0.0,24.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1.1.11,Implementation and exploitation of European satellite navigation systems (EGNOS and GALILEO),963.7,53.8,0.1,30.6,879.1,38.2,0.0,0.0,0.0,189.5,0.0,0.0,0.0,111.6,244.9,0.0,129.8,0.0,0.0,0.0,1.9,0.0,0.0,10.7,1.0,0.0,0.3,0.0,0.0,0.0,0.0,7.9,143.1
2018,1.1.12,International Thermonuclear Experimental Reactor (ITER),666.4,17.8,18.1,9.2,621.3,3.6,0.0,0.0,1.2,12.5,0.0,0.7,0.1,89.4,434.5,0.0,68.2,0.0,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.0,1.6,0.0,0.0,0.0,0.7,0.9,7.2
2018,1.1.13,European Earth Observation Programme (Copernicus),575.5,15.0,0.0,22.6,538.0,13.3,0.0,0.1,20.0,136.5,0.0,0.0,0.4,24.6,181.8,0.0,65.6,0.0,0.0,0.0,0.9,0.0,0.0,2.7,2.6,11.9,7.8,0.0,0.0,0.0,1.3,3.7,65.0
2018,1.1.14,European Solidarity Corps (ESC),26.0,0.0,0.0,0.0,26.0,1.7,1.0,1.0,0.7,0.0,0.6,0.8,1.0,0.7,0.4,0.7,0.0,0.1,0.6,0.7,0.6,1.0,0.4,1.2,1.0,2.6,1.1,1.7,0.7,0.8,0.8,0.9,2.8
2018,1.1.2,Nuclear decommissioning assistance programmes,196.1,0.0,0.0,0.0,196.1,0.0,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,123.8,0.0,0.0,0.0
2018,1.1.3,Common Strategic Framework (CSF) Research and Innovation,"11,872.8",792.2,429.8,842.6,"9,808.2","1,181.7",15.8,43.9,229.5,"1,446.2",42.2,155.3,197.3,845.0,"1,392.8",15.9,924.3,31.8,9.9,13.7,69.7,47.6,4.7,945.1,269.4,78.4,134.6,30.8,48.2,15.4,203.6,310.8,"1,104.6"
2018,1.1.31,The Framework Programme for Research and Innovation (Horizon 2020),"11,556.2",766.3,426.6,840.8,"9,522.5","1,138.0",15.7,42.6,229.2,"1,345.6",42.1,155.2,196.9,836.3,"1,382.4",15.8,876.7,31.8,9.9,13.6,68.1,47.2,4.7,936.2,268.9,77.8,133.7,30.2,47.7,15.3,202.2,309.6,"1,049.2"
2018,1.1.32,Euratom Research and Training Programme,316.6,25.9,3.2,1.8,285.7,43.7,0.1,1.3,0.3,100.7,0.1,0.2,0.4,8.7,10.4,0.1,47.6,0.0,0.0,0.1,1.6,0.4,0.0,8.8,0.5,0.6,0.9,0.6,0.5,0.1,1.3,1.2,55.4
2018,1.1.4,Programme for the Competitiveness of Enterprises and small and medium-sized enterprises (COSME),300.5,46.0,170.2,6.1,78.1,28.8,0.7,0.9,0.6,6.0,0.3,0.2,0.6,4.9,6.6,0.3,4.2,0.2,0.4,0.5,1.2,1.0,0.4,2.9,2.1,2.6,0.7,1.3,0.4,0.2,1.8,0.4,7.9
